data_profile,K,off_pct,formula,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
thin_tail,500,50.0,legacy_T25,25,1000,16129496.850532692,0.8498429769569376,0.7260415829226452,15.015702304306242,0.001
thin_tail,500,50.0,legacy_T50,50,1000,17914789.300777283,0.9444770027412551,0.868428040066132,5.5522997258744935,0.026
twdp,250,75.0,T_0p05N,50,1000,40452238.99365511,0.9693949923244285,0.9339422141215579,3.060500767557155,0.015
twdp,250,75.0,T_0p075N,75,1000,39095999.78508535,0.9373619540906423,0.8934893124401492,6.26380459093577,0.0
twdp,250,75.0,T_0p10K,25,1000,40371168.66313974,0.9672916970291358,0.9230323587992469,3.2708302970864334,0.026
twdp,250,75.0,T_0p10N,100,1000,37288510.86712491,0.8942911429087521,0.8411857494624501,10.570885709124791,0.0
twdp,250,75.0,T_0p20K,50,1000,40452238.99365511,0.9693949923244285,0.9339422141215579,3.060500767557155,0.015
twdp,250,75.0,legacy_T100,100,1000,37288510.86712491,0.8942911429087521,0.8411857494624501,10.570885709124791,0.0
twdp,250,75.0,legacy_T25,25,1000,40371168.66313974,0.9672916970291358,0.9230323587992469,3.2708302970864334,0.026
twdp,250,75.0,legacy_T50,50,1000,40452238.99365511,0.9693949923244285,0.9339422141215579,3.060500767557155,0.015
twdp,500,50.0,T_0p05N,50,1000,339360293.37371665,0.977693728350611,0.9511687274684042,2.2306271649389062,0.019
twdp,500,50.0,T_0p075N,75,1000,332541917.39771837,0.9584729015743817,0.9215904283786757,4.152709842561835,0.002
twdp,500,50.0,T_0p10K,50,1000,339360293.37371665,0.977693728350611,0.9511687274684042,2.2306271649389062,0.019
twdp,500,50.0,T_0p10N,100,1000,319712292.87689626,0.9217468420090986,0.8767135401118576,7.825315799090147,0.0
twdp,500,50.0,T_0p20K,100,1000,319712292.87689626,0.9217468420090986,0.8767135401118576,7.825315799090147,0.0
twdp,500,50.0,legacy_T100,100,1000,319712292.87689626,0.9217468420090986,0.8767135401118576,7.825315799090147,0.0
twdp,500,50.0,legacy_T25,25,1000,330842612.8627029,0.953132899473201,0.9006380743659064,4.686710052679897,0.012
twdp,500,50.0,legacy_T50,50,1000,339360293.37371665,0.977693728350611,0.9511687274684042,2.2306271649389062,0.019
